timestamps,rpm,speed,A/F LSU,Short FT,fuelPress,throttle,Manifold,waterTemp,airTemp,ecuTemp,batt,ignSw,Temp LSU,Long FT,A/F SP,injTime,injDuty,injPhase,AccelEnrich,idleTarget,iac,SparkAdv,zoneFlags,O2 Learn,Closed Loop,inj1 status,inj2 status,inj3 status,inj4 status,inj5 status,inj6 status,inj7 status,inj8 status,coil1 status,coil2 status,coil3 status,coil4 status
29.384,835,27.900000000000002,13.3,-6.900000102818012,45.106737865135074,0.39215686274509803,-16.36025733500719,172.40000000000003,123.8,302.0,12.28235350549221,13.341177083551884,1436.0,-2.0,13.40000019967556,2.2030001046368852,1,360.0,0.0,675,0.0,11.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
29.489,809,27.900000000000002,12.85,-8.150000121444464,45.2517756074667,0.39215686274509803,-16.041174301877618,172.40000000000003,123.8,302.0,12.423529982566833,13.411765322089195,1436.0,-1.0,13.40000019967556,2.2630001074867323,1,360.0,0.0,675,0.0,11.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
29.588,788,27.900000000000002,12.9,-8.150000121444464,45.39681334979832,0.39215686274509803,-15.678579946048558,172.40000000000003,123.8,302.0,12.494118221104145,13.411765322089195,1436.0,0.0,13.40000019967556,2.3540001118090004,1,360.0,0.0,675,0.0,11.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
29.684,772,27.900000000000002,13.45,-6.70000009983778,45.541851092129946,0.39215686274509803,-15.417512009851635,172.40000000000003,123.8,302.0,12.494118221104145,13.552941799163818,1436.0,2.0,13.40000019967556,2.4320001155138016,1,360.0,0.0,675,0.0,12.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
29.79,757,27.900000000000002,13.4,-6.900000102818012,45.68688883446157,0.39215686274509803,-15.054917654022574,172.40000000000003,123.8,302.0,12.564706459641457,13.62353003770113,1436.0,3.0,13.40000019967556,2.5320001202635467,1,360.0,0.0,675,0.0,13.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
29.884,758,27.900000000000002,13.45,-6.750000100582838,45.68688883446157,0.39215686274509803,-14.9678950086236,172.40000000000003,123.8,302.0,12.564706459641457,13.62353003770113,1439.6000000000001,3.0,13.40000019967556,2.557000121450983,1,360.0,0.0,675,0.0,13.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
29.996000000000002,741,27.900000000000002,13.65,-6.150000091642141,45.831926576793194,0.39215686274509803,-14.735834620893002,172.40000000000003,123.8,302.0,12.494118221104145,13.411765322089195,1436.0,4.0,13.40000019967556,2.6050001237308607,1,360.0,0.0,675,0.0,13.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
30.148,712,21.8,13.75,-5.750000085681677,45.97696431912482,0.39215686274509803,-14.358736490830779,172.40000000000003,123.8,302.0,12.494118221104145,13.411765322089195,1436.0,5.0,13.40000019967556,2.639000125345774,1,360.0,0.0,675,1.5686274766921997,14.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
30.212,702,21.8,13.85,-5.500000081956387,45.97696431912482,0.39215686274509803,-14.170187425799668,172.40000000000003,123.8,302.0,12.423529982566833,13.411765322089195,1436.0,5.0,13.40000019967556,2.659000126295723,1,360.0,0.0,675,1.9607843458652496,14.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
30.285,694,21.8,14.0,-5.000000074505806,46.267039803788066,0.39215686274509803,-13.909119489602745,172.40000000000003,123.8,302.0,12.494118221104145,13.411765322089195,1436.0,5.0,13.40000019967556,2.703000128385611,1,360.0,0.0,675,2.7450980842113495,15.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
30.387,696,21.8,13.7,-5.4000000804662704,46.267039803788066,0.39215686274509803,-13.793089295737445,172.40000000000003,123.8,302.0,12.423529982566833,13.552941799163818,1436.0,6.0,13.40000019967556,2.7510001306654885,1,360.0,0.0,675,1.9607843458652496,15.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
30.492,697,21.8,14.25,-4.250000063329935,46.267039803788066,0.39215686274509803,-13.706066650338471,172.40000000000003,123.8,302.0,12.352941744029522,13.552941799163818,1441.4,6.0,13.40000019967556,2.787000132375397,1,360.0,0.0,675,1.9607843458652496,15.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
30.592000000000002,688,21.8,14.25,-4.200000062584877,46.557115288451314,0.39215686274509803,-13.561028908006847,172.40000000000003,123.8,302.0,12.494118221104145,13.552941799163818,1436.0,6.0,13.40000019967556,2.818000133847818,1,360.0,0.0,675,2.7450980842113495,16.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
30.697,657,21.8,14.100000000000001,-4.200000062584877,46.70215303078294,0.39215686274509803,-13.314464746043086,172.40000000000003,123.8,302.0,12.352941744029522,13.411765322089195,1439.6000000000001,6.0,13.40000019967556,2.8200001339428127,1,360.0,0.0,675,4.705882430076599,20.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
30.805,644,21.8,13.6,-5.350000079721212,46.992228515446186,0.39215686274509803,-13.024389261379838,172.40000000000003,123.8,302.0,12.423529982566833,13.411765322089195,1441.4,6.0,13.40000019967556,2.896000137552619,1,360.0,0.0,675,5.490196168422699,21.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
30.888,683,21.8,13.8,-4.800000071525574,46.557115288451314,0.39215686274509803,-13.140419455245137,172.40000000000003,123.8,302.0,12.494118221104145,13.482353560626507,1446.8,7.0,13.40000019967556,2.9620001406874508,1,360.0,0.0,675,3.5294118225574493,16.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
31.001,683,21.8,13.6,-5.250000078231096,46.557115288451314,0.39215686274509803,-13.256449649110436,172.40000000000003,123.8,302.0,12.494118221104145,13.552941799163818,1441.4,6.0,13.40000019967556,2.916000138502568,1,360.0,0.0,675,3.1372549533843994,16.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
31.088,660,14.9,13.6,-5.250000078231096,46.70215303078294,0.39215686274509803,-13.169427003711462,172.40000000000003,123.8,302.0,12.494118221104145,13.62353003770113,1443.2,6.0,13.40000019967556,2.8840001369826496,1,360.0,0.0,675,4.313725560903549,19.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
31.206,661,14.9,13.65,-5.050000075250864,46.84719077311456,0.39215686274509803,-12.995381712913513,172.40000000000003,123.8,302.0,12.494118221104145,13.62353003770113,1443.2,7.0,13.40000019967556,2.956000140402466,1,360.0,0.0,675,4.705882430076599,19.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
31.289,661,14.9,13.6,-5.050000075250864,46.84719077311456,0.39215686274509803,-12.966374164447188,172.40000000000003,123.8,302.0,12.494118221104145,13.341177083551884,1443.2,7.0,13.40000019967556,2.9660001408774406,1,360.0,0.0,675,4.705882430076599,19.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
31.387,655,14.9,14.0,-4.100000061094761,46.557115288451314,0.39215686274509803,-12.937366615980864,172.40000000000003,123.8,302.0,12.423529982566833,13.482353560626507,1443.2,7.0,13.40000019967556,2.960000140592456,1,360.0,0.0,675,5.098039299249649,20.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
31.489,660,14.9,13.35,-5.600000083446503,46.70215303078294,0.39215686274509803,-12.937366615980864,172.40000000000003,123.8,302.0,12.494118221104145,13.411765322089195,1446.8,7.0,13.40000019967556,2.97400014125742,1,360.0,0.0,675,4.705882430076599,19.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
31.742,642,14.9,13.75,-4.550000067800283,46.70215303078294,0.39215686274509803,-12.79232887364924,172.40000000000003,123.8,302.0,12.423529982566833,13.482353560626507,1436.0,7.0,13.40000019967556,2.97800014144741,1,360.0,0.0,675,6.666666775941849,21.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
31.825,631,14.9,13.8,-4.250000063329935,46.992228515446186,0.39215686274509803,-12.603779808618128,172.40000000000003,123.8,302.0,12.494118221104145,13.552941799163818,1446.8,7.0,13.40000019967556,3.016000143252313,1,360.0,0.0,675,7.450980514287949,21.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
31.932000000000002,620,14.9,13.4,-5.300000078976154,47.282304000109434,0.39215686274509803,-12.31370432395488,172.40000000000003,123.8,302.0,12.494118221104145,13.62353003770113,1450.4,8.0,13.40000019967556,3.0990001471946016,1,360.0,0.0,675,9.411764860153198,22.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
31.999000000000002,600,14.9,13.7,-4.450000066310167,47.57237948477268,0.39215686274509803,-11.936606193892658,172.40000000000003,123.8,302.0,12.494118221104145,13.482353560626507,1448.6000000000001,9.0,13.40000019967556,3.191000151564367,1,360.0,0.0,675,12.941176682710648,23.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
32.111000000000004,604,8.4,14.25,-3.300000049173832,47.42734174244106,0.39215686274509803,-11.661034483462572,172.40000000000003,123.8,302.0,12.494118221104145,13.411765322089195,1448.6000000000001,9.0,13.40000019967556,3.2830001559341326,1,360.0,0.0,675,12.941176682710648,23.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
32.24,642,8.4,13.55,-4.550000067800283,47.42734174244106,0.39215686274509803,-11.748057128861547,172.40000000000003,123.8,302.0,12.28235350549221,13.411765322089195,1448.6000000000001,9.0,13.40000019967556,3.372000160161406,1,360.0,0.0,675,7.450980514287949,21.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
32.307,652,8.4,13.4,-5.000000074505806,47.42734174244106,0.39215686274509803,-11.907598645426333,172.40000000000003,123.8,302.0,12.494118221104145,13.552941799163818,1448.6000000000001,9.0,13.40000019967556,3.3520001592114568,1,360.0,0.0,675,6.666666775941849,20.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
32.444,651,8.4,13.7,-4.300000064074993,47.282304000109434,0.39215686274509803,-12.052636387757957,172.40000000000003,123.8,302.0,12.28235350549221,13.552941799163818,1450.4,9.0,13.40000019967556,3.2910001563141122,1,360.0,0.0,675,6.666666775941849,20.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
32.502,670,8.4,14.2,-2.7500000409781933,47.282304000109434,0.39215686274509803,-12.284696775488555,172.40000000000003,123.8,302.0,12.423529982566833,13.552941799163818,1450.4,8.0,13.40000019967556,3.253000154509209,1,360.0,0.0,675,5.882353037595749,18.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
32.614,669,8.4,13.85,-3.500000052154064,47.282304000109434,0.39215686274509803,-12.400726969353855,172.40000000000003,123.8,302.0,12.423529982566833,13.341177083551884,1450.4,8.0,13.40000019967556,3.2030001521343365,1,360.0,0.0,675,5.882353037595749,18.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
32.724000000000004,651,8.4,13.85,-3.250000048428774,47.282304000109434,0.39215686274509803,-12.545764711685479,172.40000000000003,123.8,302.0,12.28235350549221,13.411765322089195,1450.4,8.0,13.40000019967556,3.093000146909617,1,360.0,0.0,675,6.666666775941849,20.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
32.83,627,8.4,14.0,-2.9500000439584255,47.13726625777781,0.39215686274509803,-12.342711872421205,172.40000000000003,123.8,302.0,12.494118221104145,13.411765322089195,1450.4,8.0,13.40000019967556,3.1050001474795863,1,360.0,0.0,675,9.019607990980148,21.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
32.936,630,8.4,14.0,-2.650000039488077,47.42734174244106,0.39215686274509803,-12.226681678555906,172.40000000000003,123.8,302.0,12.28235350549221,13.411765322089195,1454.0,8.0,13.40000019967556,3.1570001499494538,1,360.0,0.0,675,9.019607990980148,21.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
33.044000000000004,619,5.7,13.2,-4.700000070035458,47.42734174244106,0.39215686274509803,-11.994621290825307,172.40000000000003,123.8,302.0,12.423529982566833,13.552941799163818,1454.0,9.0,13.40000019967556,3.2190001528942958,1,360.0,0.0,675,10.980392336845398,22.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
33.129,602,5.7,13.4,-4.300000064074993,47.57237948477268,0.39215686274509803,-11.719049580395222,172.40000000000003,123.8,302.0,12.564706459641457,13.694118276238441,1454.0,9.0,13.40000019967556,3.253000154509209,1,360.0,0.0,675,14.509804159402847,23.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
33.241,620,5.7,13.4,-4.200000062584877,47.57237948477268,0.39215686274509803,-11.545004289597273,172.40000000000003,123.8,302.0,12.494118221104145,13.552941799163818,1455.8,9.0,13.40000019967556,3.368000159971416,1,360.0,0.0,675,11.372549206018448,22.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
33.316,643,5.7,13.55,-3.8000000566244125,47.282304000109434,0.39215686274509803,-11.690042031928897,172.40000000000003,123.8,302.0,12.494118221104145,13.341177083551884,1454.0,9.0,13.40000019967556,3.39000016101636,1,360.0,0.0,675,8.627451121807098,21.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
33.416000000000004,650,5.7,13.2,-4.6500000692903996,47.42734174244106,0.39215686274509803,-11.907598645426333,172.40000000000003,123.8,302.0,12.423529982566833,13.341177083551884,1454.0,9.0,13.40000019967556,3.3400001586414874,1,360.0,0.0,675,8.235294252634048,21.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
33.5,638,5.7,13.75,-3.300000049173832,47.282304000109434,0.39215686274509803,-11.907598645426333,172.40000000000003,123.8,302.0,12.423529982566833,13.482353560626507,1454.0,9.0,13.40000019967556,3.3050001569790766,1,360.0,0.0,675,9.803921729326248,21.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
33.595,626,5.7,13.6,-3.6500000543892384,47.42734174244106,0.39215686274509803,-11.864087322726846,172.40000000000003,123.8,302.0,12.494118221104145,13.552941799163818,1454.0,9.0,13.40000019967556,3.279000155744143,1,360.0,0.0,675,10.980392336845398,22.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
33.7,633,5.7,13.65,-3.1500000469386578,47.57237948477268,0.39215686274509803,-11.835079774260521,172.40000000000003,123.8,302.0,12.423529982566833,13.62353003770113,1454.0,9.0,13.40000019967556,3.3070001570740715,1,360.0,0.0,675,10.588235467672348,21.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
33.794000000000004,642,5.7,13.4,-4.050000060349703,47.57237948477268,0.39215686274509803,-11.907598645426333,172.40000000000003,123.8,302.0,12.28235350549221,13.552941799163818,1455.8,9.0,13.40000019967556,3.315000157454051,1,360.0,0.0,675,9.803921729326248,21.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
33.895,633,5.7,13.75,-3.0500000454485416,47.57237948477268,0.39215686274509803,-11.777064677327871,172.40000000000003,123.8,302.0,12.352941744029522,13.341177083551884,1454.0,9.0,13.40000019967556,3.326000157976523,1,360.0,0.0,675,10.980392336845398,21.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
34.003,626,4.6000000000000005,13.85,-2.7500000409781933,47.57237948477268,0.39215686274509803,-11.719049580395222,172.40000000000003,123.8,302.0,12.423529982566833,13.341177083551884,1454.0,9.0,13.40000019967556,3.324000157881528,1,360.0,0.0,675,11.764706075191498,22.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
34.101,622,4.6000000000000005,13.4,-3.9000000581145287,47.57237948477268,0.39215686274509803,-11.632026934996247,172.40000000000003,123.8,302.0,12.423529982566833,13.411765322089195,1454.0,9.0,13.40000019967556,3.3400001586414874,1,360.0,0.0,675,12.941176682710648,22.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
34.201,628,4.6000000000000005,13.45,-3.7500000558793545,47.42734174244106,0.39215686274509803,-11.661034483462572,172.40000000000003,123.8,302.0,12.423529982566833,13.411765322089195,1455.8,9.0,13.40000019967556,3.350000159116462,1,360.0,0.0,675,11.372549206018448,21.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
34.296,625,4.6000000000000005,13.6,-3.450000051409006,47.57237948477268,0.39215686274509803,-11.486989192664623,172.40000000000003,123.8,302.0,12.352941744029522,13.552941799163818,1455.8,9.0,13.40000019967556,3.3980001613963395,1,360.0,0.0,675,12.549019813537598,22.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
34.401,629,4.6000000000000005,13.9,-2.450000036507845,47.86245496943593,0.39215686274509803,-11.428974095731974,172.40000000000003,123.8,302.0,12.423529982566833,13.62353003770113,1454.0,9.0,13.40000019967556,3.428000162821263,1,360.0,0.0,675,11.764706075191498,21.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
34.502,640,4.6000000000000005,13.2,-3.9500000588595867,47.57237948477268,0.39215686274509803,-11.545004289597273,172.40000000000003,123.8,302.0,12.423529982566833,13.552941799163818,1454.0,9.0,13.40000019967556,3.4240001626312733,1,360.0,0.0,675,11.372549206018448,21.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
34.607,634,4.6000000000000005,13.65,-2.9500000439584255,47.717417227104306,1.1764705882352942,-11.399966547265649,172.40000000000003,123.8,302.0,12.423529982566833,13.341177083551884,1455.8,9.0,13.40000019967556,3.452000163961202,1,360.0,0.0,675,12.156862944364548,21.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
34.729,608,4.6000000000000005,13.1,0.0,48.15253045409918,4.313725490196078,-10.341191028244793,172.40000000000003,123.8,302.0,12.352941744029522,13.341177083551884,1455.8,9.0,13.40000019967556,4.713000223855488,2,360.0,1.008000047877431,675,9.019607990980148,19.0,1,0,68,0,0,0,0,0,0,0,0,0,0,0,1
34.851,606,4.6000000000000005,13.7,0.0,49.16779465042055,6.2745098039215685,-8.180128667503595,172.40000000000003,123.8,302.0,12.352941744029522,13.341177083551884,1454.0,5.0,13.40000019967556,5.672000269405544,2,360.0,1.1760000558570027,675,9.019607990980148,18.5,1,0,68,0,0,0,0,0,0,0,0,0,0,0,1
34.914,657,4.6000000000000005,13.75,0.0,49.74794561974704,7.0588235294117645,-7.150360696949065,172.40000000000003,123.8,302.0,12.352941744029522,13.552941799163818,1455.8,3.0,13.40000019967556,5.830000276910141,3,360.0,0.7440000353381038,675,9.019607990980148,18.5,1,0,68,0,0,0,0,0,0,0,0,0,0,0,1
35.044000000000004,752,4.6000000000000005,13.85,0.0,49.60290787741542,7.450980392156863,-6.729751244187355,172.40000000000003,123.8,302.0,12.352941744029522,13.552941799163818,1450.4,4.0,13.40000019967556,5.702000270830467,3,360.0,0.12000000569969416,675,9.019607990980148,18.25,1,0,68,0,0,0,0,0,0,0,0,0,0,0,1
35.108000000000004,889,4.6000000000000005,14.65,8.950000133365393,49.16779465042055,8.235294117647058,-7.498451278544962,172.40000000000003,123.8,302.0,12.423529982566833,13.62353003770113,1448.6000000000001,5.0,13.40000019967556,5.769000274012797,4,360.0,0.0,675,9.019607990980148,19.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
35.219,1001,4.6000000000000005,14.55,8.50000012665987,48.8777191657573,8.235294117647058,-8.470204152166843,172.40000000000003,123.8,302.0,12.211765266954899,13.341177083551884,1448.6000000000001,5.0,13.40000019967556,5.725000271922909,5,360.0,0.0,675,9.019607990980148,20.5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
35.34,1127,4.6000000000000005,14.100000000000001,6.3000000938773155,48.442605938762426,8.235294117647058,-9.485468348488212,172.40000000000003,123.8,302.0,12.352941744029522,13.411765322089195,1448.6000000000001,9.0,13.40000019967556,5.673000269453041,5,360.0,0.0,675,9.019607990980148,21.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
35.441,1195,4.6000000000000005,13.3,1.650000024586916,48.007492711767554,8.235294117647058,-10.457221222110093,172.40000000000003,123.8,302.0,12.211765266954899,13.341177083551884,1448.6000000000001,9.0,13.40000019967556,5.43800025829114,5,360.0,0.0,675,9.019607990980148,22.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
35.498,1208,4.6000000000000005,12.35,-4.100000061094761,47.86245496943593,8.235294117647058,-10.834319352172315,172.40000000000003,123.8,302.0,12.352941744029522,13.411765322089195,1450.4,9.0,13.40000019967556,5.301000251783989,5,360.0,0.0,675,9.019607990980148,22.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
35.605000000000004,1214,4.6000000000000005,12.1,-7.050000105053186,47.717417227104306,8.235294117647058,-11.008364642970264,172.40000000000003,123.8,302.0,12.28235350549221,13.552941799163818,1446.8,9.0,13.40000019967556,5.241000248934142,5,360.0,0.0,675,9.019607990980148,22.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
35.699,1209,4.6000000000000005,12.4,-5.500000081956387,47.57237948477268,8.235294117647058,-11.037372191436589,172.40000000000003,123.8,302.0,12.211765266954899,13.552941799163818,1446.8,9.0,13.40000019967556,5.209000247414224,5,360.0,0.0,675,9.019607990980148,22.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
35.803,1213,4.6000000000000005,12.8,-4.6000000685453415,47.42734174244106,8.627450980392156,-11.008364642970264,172.40000000000003,123.8,302.0,12.211765266954899,13.552941799163818,1443.2,9.0,13.40000019967556,5.239000248839147,5,360.0,0.0,675,9.019607990980148,22.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
35.911,1214,4.6000000000000005,13.15,-1.650000024586916,47.42734174244106,9.019607843137255,-10.92134199757129,172.40000000000003,123.8,302.0,12.352941744029522,13.482353560626507,1448.6000000000001,9.0,13.40000019967556,5.279000250739045,5,360.0,0.0,675,9.019607990980148,22.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
36.004,1209,4.6000000000000005,13.4,-0.30000000447034836,47.57237948477268,9.019607843137255,-10.689281609840691,172.40000000000003,123.8,302.0,12.352941744029522,13.411765322089195,1443.2,9.0,13.40000019967556,5.368000254966319,5,360.0,0.0,675,9.019607990980148,22.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
36.105000000000004,1229,7.0,13.45,0.15000000223517418,47.57237948477268,9.803921568627452,-10.573251415975392,172.40000000000003,123.8,302.0,12.423529982566833,13.411765322089195,1443.2,9.0,13.40000019967556,5.4740002600010484,5,360.0,0.0,675,9.019607990980148,23.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
36.205,1256,7.0,13.45,0.0,48.007492711767554,9.803921568627452,-10.457221222110093,172.40000000000003,123.8,302.0,12.28235350549221,13.552941799163818,1441.4,9.0,13.40000019967556,5.5760002648457885,5,360.0,0.0,675,9.019607990980148,23.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
36.299,1279,7.0,13.6,1.1000000163912773,47.57237948477268,10.196078431372548,-10.370198576711118,172.40000000000003,123.8,302.0,12.423529982566833,13.694118276238441,1446.8,8.0,13.40000019967556,5.602000266080722,5,360.0,0.0,675,9.019607990980148,23.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
36.4,1285,7.0,13.85,2.550000037997961,48.007492711767554,10.196078431372548,-10.341191028244793,172.40000000000003,123.8,302.0,12.211765266954899,13.552941799163818,1439.6000000000001,8.0,13.40000019967556,5.598000265890732,6,360.0,0.0,675,9.019607990980148,23.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
36.505,1297,7.0,14.05,4.050000060349703,47.86245496943593,10.196078431372548,-10.399206125177443,172.40000000000003,123.8,302.0,12.423529982566833,13.341177083551884,1436.0,7.0,13.40000019967556,5.580000265035778,6,360.0,0.0,675,9.019607990980148,23.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
36.602000000000004,1317,7.0,14.25,5.650000084191561,47.57237948477268,10.196078431372548,-10.573251415975392,172.40000000000003,123.8,302.0,12.423529982566833,13.482353560626507,1436.0,6.0,13.40000019967556,5.496000261045992,6,360.0,0.0,675,9.019607990980148,23.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
36.732,1320,7.0,13.95,4.200000062584877,47.57237948477268,10.196078431372548,-10.660274061374366,172.40000000000003,123.8,302.0,12.352941744029522,13.482353560626507,1439.6000000000001,6.0,13.40000019967556,5.458000259241089,6,360.0,0.0,675,9.019607990980148,24.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
36.851,1310,7.0,13.65,2.600000038743019,47.86245496943593,10.196078431372548,-10.718289158307016,172.40000000000003,123.8,302.0,12.211765266954899,13.482353560626507,1436.0,7.0,13.40000019967556,5.440000258386135,5,360.0,0.0,675,9.019607990980148,23.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
36.929,1326,7.0,13.55,2.8000000417232513,47.42734174244106,10.196078431372548,-10.92134199757129,172.40000000000003,123.8,302.0,12.352941744029522,13.552941799163818,1436.0,6.0,13.40000019967556,5.349000254063867,5,360.0,0.0,675,9.019607990980148,24.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
37.067,1347,9.700000000000001,13.85,4.350000064820051,47.42734174244106,9.803921568627452,-11.603019386529922,172.40000000000003,123.8,302.0,12.423529982566833,13.62353003770113,1434.2,7.0,13.40000019967556,5.064000240527093,5,360.0,0.0,675,9.019607990980148,24.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
37.137,1336,9.700000000000001,13.35,2.1500000320374966,47.13726625777781,9.803921568627452,-11.936606193892658,172.40000000000003,123.8,302.0,12.352941744029522,13.62353003770113,1436.0,7.0,13.40000019967556,4.9380002345424145,5,360.0,0.0,675,9.019607990980148,24.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
37.24,1322,9.700000000000001,13.35,2.0000000298023224,47.282304000109434,9.411764705882353,-12.081643936224282,172.40000000000003,123.8,302.0,12.352941744029522,13.552941799163818,1434.2,7.0,13.40000019967556,4.850000230362639,5,360.0,0.0,675,9.019607990980148,24.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
37.331,1309,9.700000000000001,13.4,1.3000000193715096,46.992228515446186,8.627450980392156,-12.197674130089581,172.40000000000003,123.8,302.0,12.423529982566833,13.552941799163818,1434.2,7.0,13.40000019967556,4.77900022699032,5,360.0,0.0,675,9.019607990980148,24.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
37.452,1290,9.700000000000001,13.45,2.550000037997961,47.13726625777781,8.627450980392156,-12.574772260151803,172.40000000000003,123.8,302.0,12.211765266954899,13.552941799163818,1434.2,6.0,13.40000019967556,4.536000215448439,4,360.0,0.0,675,9.019607990980148,24.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
37.515,1275,9.700000000000001,13.75,4.050000060349703,46.557115288451314,7.8431372549019605,-12.690802454017103,172.40000000000003,123.8,302.0,12.28235350549221,13.62353003770113,1434.2,6.0,13.40000019967556,4.460000211838633,4,360.0,0.0,675,9.019607990980148,24.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
37.631,1262,9.700000000000001,13.75,4.6000000685453415,46.557115288451314,6.2745098039215685,-13.285457197576761,172.40000000000003,123.8,302.0,12.28235350549221,13.482353560626507,1434.2,4.0,13.40000019967556,4.072000193409622,4,360.0,0.0,675,9.019607990980148,23.75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
37.715,1259,9.700000000000001,13.55,3.200000047683716,45.97696431912482,4.705882352941177,-14.474766684696078,172.40000000000003,123.8,302.0,12.494118221104145,13.62353003770113,1432.4,3.0,13.40000019967556,3.4020001615863293,3,360.0,0.0,675,9.019607990980148,24.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
37.81,1235,9.700000000000001,13.3,1.8000000268220901,45.831926576793194,4.705882352941177,-15.141940299421549,172.40000000000003,123.8,302.0,12.494118221104145,13.62353003770113,1434.2,3.0,13.40000019967556,3.0100001429673284,3,360.0,0.0,675,9.019607990980148,23.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1
